index,artist_name,track_name,danceability,energy,key,loudness,speechiness,accousticness,instrumentalness,liveness,valence,tempo,duration_ms,release_date
527,IKON,BODY - KR Ver. iKON JAPAN TOUR 2016,0.67,0.823,9,-5.915,0.0733,0.256,0,0.903,0.389,139.941,209573,2017-02-01
528,IKON,APOLOGY - iKON JAPAN TOUR 2016,0.56,0.742,6,-5.59,0.0585,0.397,0,0.87,0.284,74.946,235440,2017-02-01
529,IKON,I MISS YOU SO BAD - iKON JAPAN TOUR 2016,0.634,0.861,11,-5.261,0.147,0.227,0,0.882,0.523,97.999,234507,2017-02-01
530,IKON,JUST GO - iKON JAPAN TOUR 2016,0.407,0.631,8,-6.463,0.0354,0.441,0,0.843,0.507,115.338,221027,2017-02-01
531,IKON,AIRPLANE - iKON JAPAN TOUR 2016,0.451,0.692,0,-6.904,0.26,0.233,0,0.972,0.517,173.654,218667,2017-02-01
532,IKON,#WYD - iKON JAPAN TOUR 2016,0.563,0.679,4,-7.437,0.048,0.3,0,0.765,0.229,99.835,215013,2017-02-01
533,IKON,TODAY - iKON JAPAN TOUR 2016,0.649,0.871,1,-5.851,0.081,0.201,0,0.956,0.861,106.098,200493,2017-02-01
534,IKON,LOVE ME - iKON JAPAN TOUR 2016,0.631,0.979,2,-5.195,0.0631,0.104,0,0.963,0.923,160.023,210787,2017-02-01
535,IKON,RHYTHM TA - REMIX (Rock Ver.) iKON JAPAN TOUR 2016,0.492,0.943,7,-5.342,0.138,0.0275,0,0.925,0.504,174.009,228667,2017-02-01
536,IKON,JUST ANOTHER BOY - iKON JAPAN TOUR 2016,0.39,0.873,1,-5.347,0.0561,0.0331,0,0.957,0.425,133.716,224373,2017-02-01
537,IKON,CLIMAX - iKON JAPAN TOUR 2016,0.432,0.748,1,-6.127,0.11,0.128,0,0.959,0.13,170.53,206720,2017-02-01
